observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
94080,1,54,990,Montipora australiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101807,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-30.36908194,raw_value,,,,,
94078,1,54,990,Montipora australiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101805,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,26.37574589,raw_value,,,,,
108157,1,2,990,Montipora australiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122604,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
94077,1,54,990,Montipora australiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101804,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,33.589037,raw_value,,,,,
110246,1,31,990,Montipora australiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124693,182,Corallite width maximum,28,mm,15,Image analysis,0.1,raw_value,"","","","",""
110245,1,31,990,Montipora australiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124692,181,Corallite width minimum,28,mm,15,Image analysis,0.9,raw_value,"","","","",""
49450,1,2,990,Montipora australiensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,47492,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
110247,1,31,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124694,181,Corallite width minimum,28,mm,15,Image analysis,0.7,raw_value,"","","","",""
49522,1,2,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,47561,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
112010,1,2,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,126457,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting_long_uprights,expert_opinion,"","","","",""
94085,1,54,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101812,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-12.13126248,raw_value,,,,,
114824,1,2,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,159,48,135211,8,Sexual system,10,cat,19,observation_field,hermaphrodite,raw_value,,,,,
110248,1,31,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124695,182,Corallite width maximum,28,mm,15,Image analysis,1.2,raw_value,"","","","",""
94083,1,54,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101810,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,29.19550288,raw_value,,,,,
94082,1,54,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101809,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,93.5128467,raw_value,,,,,
49494,1,2,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,159,48,47533,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
49523,1,1,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,47562,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
94086,1,54,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101813,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,132.77327383,raw_value,,,,,
108158,1,2,991,Montipora cactus,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122605,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
112014,1,2,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,126461,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,"","","","",""
94090,1,54,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101817,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-29.51632003,raw_value,,,,,
49586,1,2,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,47624,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
110250,1,31,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124697,182,Corallite width maximum,28,mm,15,Image analysis,0.9,raw_value,"","","","",""
49587,1,1,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,47625,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
94091,1,54,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101818,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,-165.355789956,raw_value,,,,,
110249,1,31,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124696,181,Corallite width minimum,28,mm,15,Image analysis,0.7,raw_value,"","","","",""
94088,1,54,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101815,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,31.67908253,raw_value,,,,,
94087,1,54,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101814,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,30.5292668,raw_value,,,,,
108159,1,2,992,Montipora calcarea,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122606,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
49651,1,1,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,47688,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
108160,1,2,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122607,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
49650,1,2,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,47687,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
110251,1,31,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124698,181,Corallite width minimum,28,mm,15,Image analysis,0.7,raw_value,"","","","",""
94093,1,54,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101820,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,28.18220238,raw_value,,,,,
94092,1,54,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101819,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,93.7910077,raw_value,,,,,
110252,1,31,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124699,182,Corallite width maximum,28,mm,15,Image analysis,1,raw_value,"","","","",""
94095,1,54,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101822,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-34.20531841,raw_value,,,,,
94096,1,54,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101823,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,-105.07434471,raw_value,,,,,
112017,1,2,993,Montipora caliculata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,126464,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,"","","","",""
49722,1,2,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,47755,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
114841,1,2,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,177,48,135228,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
90056,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,519,683,93966,60,Growth rate,38,mm yr^-1,,,35.41,,"","","","",Alizarin Red staining and extension measurement
90056,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,519,683,93967,142,Habitat type,10,cat,,,patch,raw_value,"","","","",""
90056,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,519,683,93968,151,Season,10,cat,,,Oct - Aug,raw_value,"","","","",""
90055,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,519,683,93963,60,Growth rate,38,mm yr^-1,,,32.12,,"","","","",Alizarin Red staining and extension measurement
90055,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,519,683,93964,142,Habitat type,10,cat,,,patch,raw_value,"","","","",""
90055,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,519,683,93965,151,Season,10,cat,,,Oct - Aug,raw_value,"","","","",""
89856,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93188,143,Water depth,9,m,,,7,raw_value,"","","","",""
89856,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93189,142,Habitat type,10,cat,,,patch,raw_value,"","","","",""
89856,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93190,151,Season,10,cat,,,Spring 1970,raw_value,"","","","",""
89856,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93191,152,Water temperature,52,ºC,,,27,raw_value,"","","","",""
89856,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93187,127,Calcification rate,50,µm cm^-2 h^-1,30,45Ca Uptake,0.374,,"","","","",45Ca Uptake
94101,1,54,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101828,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,-152.997497622,raw_value,,,,,
49723,1,1,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,47756,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
49694,1,2,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,177,48,47727,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
94097,1,54,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101824,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,94.1486431,raw_value,,,,,
94098,1,54,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101825,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,31.42079024,raw_value,,,,,
89859,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93203,143,Water depth,9,m,,,7,raw_value,"","","","",""
89859,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93204,142,Habitat type,10,cat,,,patch,raw_value,"","","","",""
89859,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93205,151,Season,10,cat,,,Spring 1970,raw_value,"","","","",""
89859,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93206,152,Water temperature,52,ºC,,,27,raw_value,"","","","",""
89859,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93202,127,Calcification rate,50,µm cm^-2 h^-1,30,45Ca Uptake,0.231,,"","","","",45Ca Uptake
94100,1,54,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101827,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-24.84719029,raw_value,,,,,
112019,1,2,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,126466,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting_long_uprights,expert_opinion,"","","","",""
89857,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93193,143,Water depth,9,m,,,7,raw_value,"","","","",""
89857,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93194,142,Habitat type,10,cat,,,patch,raw_value,"","","","",""
89857,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93195,151,Season,10,cat,,,Spring 1970,raw_value,"","","","",""
89857,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93196,152,Water temperature,52,ºC,,,27,raw_value,"","","","",""
89857,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93192,127,Calcification rate,50,µm cm^-2 h^-1,30,45Ca Uptake,0.049,,"","","","",45Ca Uptake
89858,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93198,143,Water depth,9,m,,,7,raw_value,"","","","",""
89858,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93199,142,Habitat type,10,cat,,,patch,raw_value,"","","","",""
89858,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93200,151,Season,10,cat,,,Spring 1970,raw_value,"","","","",""
89858,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93201,152,Water temperature,52,ºC,,,27,raw_value,"","","","",""
89858,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93197,127,Calcification rate,50,µm cm^-2 h^-1,30,45Ca Uptake,0.068,,"","","","",45Ca Uptake
89860,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93208,143,Water depth,9,m,,,7,raw_value,"","","","",""
89860,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93209,142,Habitat type,10,cat,,,patch,raw_value,"","","","",""
89860,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93210,151,Season,10,cat,,,Spring 1970,raw_value,"","","","",""
89860,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93211,152,Water temperature,52,ºC,,,27,raw_value,"","","","",""
89860,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93207,127,Calcification rate,50,µm cm^-2 h^-1,30,45Ca Uptake,0.197,,"","","","",45Ca Uptake
119144,1,9,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,430,,143157,60,Growth rate,38,mm yr^-1,2,Alizarin stain,13.375,mean,3.715,standard_deviation,,313,experimentally trampled fragments
119144,1,9,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,430,,143158,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
108161,1,2,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122608,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
157044,1,14,994,Montipora capitata,Complex,Acroporidae,Acroporidae,409,Indo-Pacific (unspecified),0.0,160.0,740,,199846,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
119143,1,9,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,430,,143155,60,Growth rate,38,mm yr^-1,2,Alizarin stain,22.33,mean,3.854,standard_deviation,,,control
119143,1,9,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,430,,143156,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
110253,1,31,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124700,181,Corallite width minimum,28,mm,15,Image analysis,0.8,raw_value,"","","","",""
110254,1,31,994,Montipora capitata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124701,182,Corallite width maximum,28,mm,15,Image analysis,1,raw_value,"","","","",""
89855,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93183,143,Water depth,9,m,,,7,raw_value,"","","","",""
89855,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93184,142,Habitat type,10,cat,,,patch,raw_value,"","","","",""
89855,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93185,151,Season,10,cat,,,Spring 1970,raw_value,"","","","",""
89855,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93186,152,Water temperature,52,ºC,,,27,raw_value,"","","","",""
89855,1,15,994,Montipora capitata,Complex,Acroporidae,Acroporidae,194,"Kaneohe Bay, Oahu",21.464891,-157.803154,468,683,93182,127,Calcification rate,50,µm cm^-2 h^-1,30,45Ca Uptake,0.307,,"","","","",45Ca Uptake
110256,1,31,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124703,182,Corallite width maximum,28,mm,15,Image analysis,1,raw_value,"","","","",""
112022,1,2,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,126469,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
49798,1,1,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,47828,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
114591,1,2,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,51,48,134978,8,Sexual system,10,cat,58,Observation_field_or_laboratory,hermaphrodite,raw_value,,,,,
49767,1,2,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,51,48,47797,5,Mode of larval development,10,cat,,,spawner,raw_value,"","","","",
94103,1,54,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101830,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,20.21487887,raw_value,,,,,
94106,1,54,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101833,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,-173.22377028,raw_value,,,,,
108162,1,2,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122609,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
94105,1,54,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101832,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-34.30466159,raw_value,,,,,
49797,1,2,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,47827,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
94102,1,54,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101829,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,94.1089058,raw_value,,,,,
110255,1,31,995,Montipora capricornis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124702,181,Corallite width minimum,28,mm,15,Image analysis,0.6,raw_value,"","","","",""
112026,1,2,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,126473,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,"","","","",""
94107,1,54,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101834,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,93.9102195,raw_value,,,,,
108163,1,2,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122610,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
110258,1,31,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124705,182,Corallite width maximum,28,mm,15,Image analysis,0.8,raw_value,"","","","",""
49866,1,1,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,47893,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
94110,1,54,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101837,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-24.80745301,raw_value,,,,,
49865,1,2,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,47892,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
94108,1,54,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101835,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,26.0562582,raw_value,,,,,
94111,1,54,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101838,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,-175.48879492,raw_value,,,,,
110257,1,31,996,Montipora cebuensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124704,181,Corallite width minimum,28,mm,15,Image analysis,0.4,raw_value,"","","","",""
112028,1,2,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,126475,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,"","","","",""
94116,1,54,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101843,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,55.6829615,raw_value,,,,,
94115,1,54,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101842,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,5.75051099,raw_value,,,,,
110260,1,31,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124707,182,Corallite width maximum,28,mm,15,Image analysis,0.6,raw_value,"","","","",""
94113,1,54,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101840,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,30.8644684,raw_value,,,,,
94112,1,54,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101839,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,31.6816478,raw_value,,,,,
49935,1,1,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,47959,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
49934,1,2,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,47958,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
108164,1,2,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122611,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
110259,1,31,997,Montipora circumvallata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124706,181,Corallite width minimum,28,mm,15,Image analysis,0.5,raw_value,"","","","",""
94118,1,54,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101845,167,Northern-most range edge,3,deg,10,Calculated from GIS shapefile,31.36118433,raw_value,,,,,
94121,1,54,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101848,165,Eastern-most range edge,4,deg,10,Calculated from GIS shapefile,179.8222067,raw_value,,,,,
110261,1,31,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124708,181,Corallite width minimum,28,mm,15,Image analysis,1.1,raw_value,"","","","",""
110262,1,31,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124709,182,Corallite width maximum,28,mm,15,Image analysis,1.4,raw_value,"","","","",""
50000,1,1,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,,48023,41,Zooxanthellate,10,cat,22,Derived from textual description,zooxanthellate,expert_opinion,"","","","",
108165,1,2,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,122612,104,Coloniality,10,cat,22,Derived from textual description,colonial,expert_opinion,"","","","",""
49999,1,2,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,40,48,48022,40,Ocean basin,10,cat,9,Derived from range map,pacific,expert_opinion,"","","","",
94117,1,54,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101844,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,30.8074277,raw_value,,,,,
94120,1,54,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101847,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-31.62239557,raw_value,,,,,
112032,1,2,998,Montipora cocosensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,126479,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,submassive,expert_opinion,"","","","",""
94125,1,54,999,Montipora confusa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101852,168,Southern-most range edge,3,deg,10,Calculated from GIS shapefile,-24.68824119,raw_value,,,,,
110263,1,31,999,Montipora confusa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124710,181,Corallite width minimum,28,mm,15,Image analysis,0.6,raw_value,"","","","",""
94122,1,54,999,Montipora confusa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,101849,166,Western-most range edge,4,deg,10,Calculated from GIS shapefile,93.8307449,raw_value,,,,,
110264,1,31,999,Montipora confusa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,124711,182,Corallite width maximum,28,mm,15,Image analysis,0.7,raw_value,"","","","",""
